run_kind	arm	method	dataset	key	seed	status	reason	n_poses	top_score	score_function	score_units	box_center_x	box_center_y	box_center_z	box_size	exhaustiveness	conformer_source	receptor	elapsed_s	peak_rss_mb	jobs	pose_archive	pose_archive_bytes	recorded
arm	A1_refconf_refbox	vina	astex	1NAV_IH5	20260922	ok		5	-10.01	vina	kcal/mol (empirical score, not a measured free energy)	48.32	18.236	19.534	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1NAV_IH5/receptor.pdbqt	60.58	546.3	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1NAV_IH5.sdf.gz	2705	2026-09-23T15:01:51+08:00
arm	A1_refconf_refbox	vina	astex	1N46_PFA	20260922	ok		2	-11.93	vina	kcal/mol (empirical score, not a measured free energy)	20.784	6.68	2.904	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1N46_PFA/receptor.pdbqt	82.27	514.8	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1N46_PFA.sdf.gz	1568	2026-09-23T15:01:44+08:00
arm	A1_refconf_refbox	vina	astex	1OWE_675	20260922	ok		5	-8.315	vina	kcal/mol (empirical score, not a measured free energy)	22.64	15.905	32.533	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1OWE_675/receptor.pdbqt	37.56	514.8	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1OWE_675.sdf.gz	2663	2026-09-23T15:03:06+08:00
arm	A1_refconf_refbox	vina	astex	1OQ5_CEL	20260922	ok		5	-9.027	vina	kcal/mol (empirical score, not a measured free energy)	17.014	6.827	13.637	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1OQ5_CEL/receptor.pdbqt	60.62	546.3	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1OQ5_CEL.sdf.gz	2803	2026-09-23T15:02:52+08:00
arm	A1_refconf_refbox	vina	astex	1OPK_P16	20260922	ok		5	-11.96	vina	kcal/mol (empirical score, not a measured free energy)	46.447	18.007	17.919	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1OPK_P16/receptor.pdbqt	86.21	502.0	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1OPK_P16.sdf.gz	3050	2026-09-23T15:02:35+08:00
arm	A1_refconf_refbox	vina	astex	1P2Y_NCT	20260922	ok		5	-7.156	vina	kcal/mol (empirical score, not a measured free energy)	16.332	12.716	41.045	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1P2Y_NCT/receptor.pdbqt	10.09	546.3	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1P2Y_NCT.sdf.gz	1940	2026-09-23T15:03:53+08:00
arm	A1_refconf_refbox	vina	astex	1KZK_JE2	20260922	ok		4	-12.09	vina	kcal/mol (empirical score, not a measured free energy)	19.859	-1.74	16.894	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1KZK_JE2/receptor.pdbqt	309.63	654.3	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1KZK_JE2.sdf.gz	4395	2026-09-23T14:59:22+08:00
arm	A1_refconf_refbox	vina	astex	1P62_GEO	20260922	ok		5	-8.078	vina	kcal/mol (empirical score, not a measured free energy)	68.707	34.922	19.397	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1P62_GEO/receptor.pdbqt	33.49	502.0	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1P62_GEO.sdf.gz	2221	2026-09-23T15:04:01+08:00
arm	A1_refconf_refbox	vina	astex	1OYT_FSN	20260922	ok		5	-11.22	vina	kcal/mol (empirical score, not a measured free energy)	16.793	-12.378	21.829	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1OYT_FSN/receptor.pdbqt	60.6	525.7	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1OYT_FSN.sdf.gz	3796	2026-09-23T15:03:44+08:00
arm	A1_refconf_refbox	vina	astex	1Q41_IXM	20260922	ok		5	-10.54	vina	kcal/mol (empirical score, not a measured free energy)	39.632	6.297	36.269	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1Q41_IXM/receptor.pdbqt	13.48	502.0	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1Q41_IXM.sdf.gz	2318	2026-09-23T15:04:35+08:00
arm	A1_refconf_refbox	vina	astex	1Q4G_BFL	20260922	ok		5	-8.949	vina	kcal/mol (empirical score, not a measured free energy)	67.692	22.366	190.905	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1Q4G_BFL/receptor.pdbqt	26.32	525.7	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1Q4G_BFL.sdf.gz	2288	2026-09-23T15:04:44+08:00
arm	A1_refconf_refbox	vina	astex	1Q1G_MTI	20260922	ok		5	-9.287	vina	kcal/mol (empirical score, not a measured free energy)	32.029	23.965	65.06	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1Q1G_MTI/receptor.pdbqt	45.21	654.3	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1Q1G_MTI.sdf.gz	2694	2026-09-23T15:04:32+08:00
arm	A1_refconf_refbox	vina	astex	1PMN_984	20260922	ok		5	-9.932	vina	kcal/mol (empirical score, not a measured free energy)	22.145	10.709	31.938	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1PMN_984/receptor.pdbqt	86.29	546.3	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1PMN_984.sdf.gz	4337	2026-09-23T15:04:03+08:00
arm	A1_refconf_refbox	vina	astex	1R9O_FLP	20260922	ok		5	-8.519	vina	kcal/mol (empirical score, not a measured free energy)	8.636	33.142	-1.903	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1R9O_FLP/receptor.pdbqt	23.56	546.3	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1R9O_FLP.sdf.gz	2269	2026-09-23T15:05:29+08:00
arm	A1_refconf_refbox	vina	astex	1R55_097	20260922	ok		5	-6.38	vina	kcal/mol (empirical score, not a measured free energy)	9.381	13.944	25.293	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1R55_097/receptor.pdbqt	83.93	525.7	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1R55_097.sdf.gz	3589	2026-09-23T15:05:11+08:00
arm	A1_refconf_refbox	vina	astex	1R58_AO5	20260922	ok		5	-7.956	vina	kcal/mol (empirical score, not a measured free energy)	17.636	30.943	17.197	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1R58_AO5/receptor.pdbqt	80.55	654.3	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1R58_AO5.sdf.gz	3207	2026-09-23T15:05:17+08:00
